ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Netherlands,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,9.848,,,,Repository: ILO-STATISTICS - Micro data processing
Netherlands,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,4.228,,,,Repository: ILO-STATISTICS - Micro data processing
Netherlands,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,3.043,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,8.701,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,15.919,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,3.747,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,5.592,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Level not stated,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,18.811,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,19.035,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,6.351,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,10.793,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,3.987,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,8.337,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,4.375,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,5.878,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,2.808,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,4.682,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Level not stated,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,9.304,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,15.39,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,4.021,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,7.538,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Level not stated,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,19.001,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,19.252,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,7.446,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,10.943,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,5.175,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,11.011,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,5.127,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,5.606,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,2.747,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,6.486,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Level not stated,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,8.078,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,16.551,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,3.329,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,4.388,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,18.629,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,18.818,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,5.158,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,10.551,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,2.434,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,6.853,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,3.591,,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,6.482,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,2.94,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Norway,LFS - EU Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,3.526,,,,Repository: ILO-STATISTICS - Micro data processing
Nepal,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2017,17.44,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Nepal,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2017,16.599,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Nepal,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2017,13.376,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Nepal,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2017,20.526,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Nepal,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2017,16.098,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
